7.683060726534525486e-02
1.357988331907490354e-01
1.355449130786974543e-01
1.356231962863231333e-01
1.357506427517901071e-01
7.757987043352250478e-02
8.279573406284976289e-02
9.708787722279067778e-02
9.687283224613503496e-02
1.047688718712307676e-01
1.043068962776752123e-01
1.042473451077795682e-01
1.108321633253398220e-01
1.103835951904811319e-01
1.102377231080050729e-01
1.047925287917334802e-01
1.066333057687569308e-01
1.069259655834349648e-01
1.072509950335112927e-01
1.075996328169323418e-01
1.340176587111945872e-01
1.224748486781083306e-01
1.159734232206691834e-01
1.150834202622003505e-01
9.081209624426331284e-02
9.738999982509688458e-02
9.732899131563513273e-02
9.730216477384841245e-02
9.730658553355299445e-02
9.733758151042225248e-02
9.738371910271290122e-02
1.091780468997512049e-01
6.824565971633027306e-02
7.907159300939092805e-02
7.941921780914577844e-02
7.942832921549558556e-02
7.967591165435310152e-02
8.004395664946931110e-02
8.041188162666275396e-02
8.078373092622467833e-02
8.115883860002320871e-02
9.883643764632192574e-02
9.854740634551724388e-02
9.052316324517420409e-02
7.503512301698336828e-02
7.520720940025027446e-02
6.367529514847074246e-02
6.433025145550755330e-02
6.749570927423845235e-02
6.880417331704627437e-02
6.899737836003615177e-02
6.919042068354785968e-02
6.938306640741676024e-02
6.957725358493159484e-02
6.977165724002110103e-02
6.996454545794651703e-02
7.015601288171817440e-02
7.105015340646524125e-02
7.418528333386310847e-02
7.469561452595109563e-02
7.520956805056787375e-02
7.572283437150117980e-02
8.647781265506215842e-02
8.486701934312480822e-02
8.477469707731957738e-02
8.471198831324071310e-02
8.811434649430564814e-02
8.901523991692390780e-02
9.388798283876527428e-02
9.483927843754658138e-02
9.517731284533922920e-02
7.625588270253824685e-02
7.534082381161730235e-02
7.522143493082186771e-02
7.510771077364464254e-02
7.755412727407429152e-02
7.876313702768976410e-02
8.000965292816256125e-02
8.891526507464986295e-02
9.162119624087311509e-02
9.589001009700651168e-02
1.112449835825908007e-01
1.412136172042806892e-01
1.211750564361906146e-01
1.202245111818078527e-01
1.062906522461903175e-01
1.109356818968904312e-01
1.263138488617086830e-01
1.429850047217954556e-01
1.444113357781696139e-01
1.341560010446596896e-01
1.295556487591873751e-01
